Mon Feb 13 17:17:20 2023    profile.txt

         44404943 function calls (43686407 primitive calls) in 132.573 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\miniconda3\lib\email\_header_value_parser.py:923(ValueTerminal)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\setuptools\_vendor\jaraco\context.py:205(suppress)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\miniconda3\lib\unittest\case.py:165(_AssertRaisesBaseContext)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\miniconda3\lib\unittest\case.py:298(_OrderedChainMap)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\miniconda3\lib\argparse.py:666(RawDescriptionHelpFormatter)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\miniconda3\lib\argparse.py:677(RawTextHelpFormatter)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\miniconda3\lib\argparse.py:705(MetavarTypeHelpFormatter)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\miniconda3\lib\argparse.py:962(_StoreTrueAction)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\miniconda3\lib\argparse.py:1222(_ExtendAction)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\miniconda3\lib\unittest\mock.py:1184(Mock)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\miniconda3\lib\unittest\mock.py:2356(AsyncMock)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\miniconda3\lib\unittest\mock.py:2789(_SpecState)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\miniconda3\lib\asyncio\events.py:687(_RunningLoop)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\miniconda3\lib\asyncio\exceptions.py:9(CancelledError)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\miniconda3\lib\asyncio\queues.py:11(QueueEmpty)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\eager\context.py:378(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\absl\logging\__init__.py:182(_update_logging_levels)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\absl\logging\__init__.py:988(activate_python_handler)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\miniconda3\lib\getpass.py:26(GetPassWarning)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\absl\flags\_argument_parser.py:487(CsvListSerializer)
        1    0.000    0.000    0.000    0.000 {built-in method tensorflow.python.client._pywrap_tf_session.get_monolithic_build}
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\absl\flags\_exceptions.py:33(CantOpenFlagFileError)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\absl\flags\_exceptions.py:29(Error)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\miniconda3\lib\xml\dom\__init__.py:76(IndexSizeErr)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\miniconda3\lib\xml\dom\__init__.py:85(WrongDocumentErr)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\google\protobuf\descriptor.py:55(TypeTransformationError)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\google\protobuf\message.py:39(Error)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\six.py:245(_MovedItems)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\six.py:340(Module_six_moves_urllib_parse)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\util\tf_stack.py:108(SentinelFilter)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\eager\monitoring.py:157(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\framework\c_api_util.py:130(ScopedTFFunction)
        3    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\framework\device_spec.py:270(replica)
        4    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\framework\device_spec.py:278(device_type)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\util\is_in_graph_mode.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\wrapt\wrappers.py:608(BoundFunctionWrapper)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\wrapt\decorators.py:157(AdapterFactory)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\google\protobuf\internal\type_checkers.py:147(IntValueChecker)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\framework\errors_impl.py:347(UnauthenticatedError)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\framework\errors_impl.py:413(OutOfRangeError)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\framework\errors_impl.py:432(UnimplementedError)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\framework\errors_impl.py:481(DataLossError)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\framework\dtypes.py:37(DTypeMeta)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\types\__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\types\trace.py:201(TracingContext)
        2    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\core\function\trace_type\default_types.py:41(experimental_type_proto)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\absl\app.py:111(HelpshortFlag)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\miniconda3\lib\pdb.py:87(Restart)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\miniconda3\lib\bdb.py:13(BdbQuit)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\types\core.py:79(Callable)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\packaging\version.py:55(InvalidVersion)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\ops\ragged\__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:5152(SkipDataset)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\framework\func_graph.py:71(UnknownArgument)
        2    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\eager\polymorphic_function\function_spec.py:297(is_method)
        2    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\eager\polymorphic_function\function_spec.py:366(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\checkpoint\saveable_compat.py:114(CheckpointConversionError)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\training\basic_session_run_hooks.py:753(NanLossDuringTrainingError)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\client\timeline.py:29(AllocationMaximum)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\client\timeline.py:41(StepStatsAnalysis)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\training\session_run_hook.py:262(SessionRunValues)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\ops\summary_ops_v2.py:362(_MultiMetaclass)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\eager\profiler.py:58(ProfilerNotRunningError)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\ops\lookup_ops.py:583(TextFileIndex)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\ops\lookup_ops.py:914(HasherSpec)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\autograph\operators\data_structures.py:226(ListPopOpts)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\autograph\operators\data_structures.py:295(ListStackOpts)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\matplotlib\ticker.py:279(NullFormatter)
        2    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\matplotlib\transforms.py:2159(inverted)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\matplotlib\bezier.py:25(NonIntersectingPathException)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\pyparsing\exceptions.py:220(ParseException)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\pyparsing\exceptions.py:240(ParseFatalException)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\pyparsing\results.py:8(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\pyparsing\core.py:2853(_WordRegex)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\autograph\pyct\cache.py:59(CodeObjectCache)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\miniconda3\lib\gzip.py:117(BadGzipFile)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\keras\backend.py:129(_WeakReferencableClass)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\distribute\distribution_strategy_context.py:45(_CrossReplicaThreadMode)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\distribute\distribution_strategy_context.py:65(_DefaultReplicaThreadMode)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\keras\backend_config.py:30(epsilon)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\keras\backend_config.py:64(floatx)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\keras\backend_config.py:111(image_data_format)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\distribute\distribute_lib.py:3160(strategy)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\distribute\distribute_lib.py:3552(ReplicaContextV1)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\compiler\jit\ops\__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\ops\numpy_ops\np_utils.py:260(AliasOf)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\compiler\xla\service\__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\saved_model\nested_structure_coder.py:56(NotEncodableError)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\framework\extension_type.py:689(BatchableExtensionType)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\google\protobuf\json_format.py:86(ParseError)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\keras\constraints.py:123(NonNeg)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\miniconda3\lib\multiprocessing\pool.py:906(IMapUnorderedIterator)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\distribute\mirrored_run.py:138(_RequestedStop)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\distribute\cluster_resolver\tpu\__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\util\keras_deps.py:51(register_get_session_function)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\keras\mixed_precision\__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\keras\utils\version_utils.py:66(TensorBoardVersionSelector)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\keras\saving\saved_model\serialized_attributes.py:226(CommonEndpoints)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\Documents\AIS\projects\svd_shard\svd_shard_venv\lib\site-packages\tensorflow\python\module\__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\miniconda3\lib\tarfile.py:270(ExtractError)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\miniconda3\lib\tarfile.py:279(StreamError)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\miniconda3\lib\tarfile.py:288(TruncatedHeaderError)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\miniconda3\lib\tarfile.py:297(SubsequentHeaderError)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\miniconda3\lib\urllib\request.py:641(HTTPDefaultErrorHandler)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\miniconda3\lib\urllib\request.py:898(HTTPPasswordMgrWithDefaultRealm)
        1    0.000    0.000    0.000    0.000 C:\Users\mailv\miniconda3\lib\http\client.py:1459(HTTPException)
